Source,Site,Type,ID,plotID,Species,dbh,Age
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,8.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,9.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,15.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,8.2,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,24.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,11.2,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Birch,8.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,12,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,11.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,16.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,15.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,10.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,14.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Birch,8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,9.4,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,14,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,WIllow,11.2,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70A,Willow,7.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,14.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.4,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,7.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,15.5,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,7.6,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,9.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.2,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.4,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10.6,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,9.4,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.6,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,7.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,14.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.5,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.5,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,15.6,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,9.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,14.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.2,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,10,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.5,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,16.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.3,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.4,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,14.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.7,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,14.6,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,15.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,12,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,7.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,7.2,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.1,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.6,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,11.8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,8,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,13.9,20
NC,Hucking 3,NC,CH-NC-1020-HUC3,CH-NC-1020-HUC330-70B,Willow,20,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,15.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,11.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,11.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,12.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,11.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,9.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,11.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,8.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,11,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,8.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,14.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,8.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,18.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,14.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,8.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Ash,18.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Ash,7.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Ash,11.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Ash,12.7,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Ash,26.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Ash,7.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Ash,9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Ash,12.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,11.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,11,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,7.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,11.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,13,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,11.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,10.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,10.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,10.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,7.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,8.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,7.3,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Ash,7.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150A,Ash,7,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150A,Ash,9.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150A,Ash,14.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,13.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,10.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,7.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,7.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,10.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,11,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150B,Ash,10.7,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Birch,10.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Birch,9.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Birch,7.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Birch,8.4,20
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Birch,12.2,23
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150A,Birch,9.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Hazel,7.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,15,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,7.6,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,13,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,7.9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,7.3,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,8.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30A,Hornbeam,8.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Hornbeam,8.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Hornbeam,7.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC30-30B,Hornbeam,11.7,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Hornbeam,10.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Hornbeam,10.4,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Hornbeam,10.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Hornbeam,13,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70A,Hornbeam,8.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Hornbeam,12.2,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Hornbeam,7.8,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Hornbeam,9,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Hornbeam,11.3,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Hornbeam,9.5,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC330-70B,Hornbeam,10,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150A,Hornbeam,12.1,20
NC,Hucking 3,PL,CH-PL-1020-HUC3,CH-PL-1020-HUC370-150A,Hornbeam,7.6,20
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,10.9,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,44.5,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,31.6,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,40.5,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,36.1,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,17,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,12.6,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,11.7,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,13.3,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Ash,11.7,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,28.8,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,20.4,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,24.9,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,21.1,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,23.5,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,14.1,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,35.5,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,25,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,21.3,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,22.6,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,27,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,24.1,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,25,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,19.3,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,24.5,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Ash,27.6,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Cherry,21.1,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Cherry,16.2,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Cherry,38.2,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Cherry,21.8,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Cherry,12.6,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60A,Elder,9,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,8.1,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,7.2,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,8.3,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,7.4,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,7.9,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,7,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,8.8,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,9.6,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,7.2,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Hazel,9,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Holly,14,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Field maple,14.4,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Field maple,17.4,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Field maple,7.2,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Field maple,8.7,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Field maple,16.4,EW
NC,Langley Vale,Mature,CH-EW-0510-LANG,CH-EW-0510-LANG 10-60B,Field maple,7.5,EW
NC,Langley Vale,NC,CH-NC-0510-LANG,CH-NC-0510-LANG0-30A,None,0,8
NC,Langley Vale,NC,CH-NC-0510-LANG,CH-NC-0510-LANG0-30B,None,0,8
NC,Langley Vale,NC,CH-NC-0510-LANG,CH-NC-0510-LANG30-70A,None,0,8
NC,Langley Vale,NC,CH-NC-0510-LANG,CH-NC-0510-LANG30-70B,None,0,8
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,14.5,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,14.8,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,7.3,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,8.8,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,13,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,13.7,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,16.6,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Field maple,23.4,23
NC,Home Farm,PL,CH-PL-3040-HOME,CH-PL-3040-HOME70-150B,Oak,19.7,23
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Birch,18.5,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,15,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,7.1,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,10.4,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,9.5,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,14.7,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,9.3,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,14.2,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,14.3,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,7,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,15.3,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,10.2,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,11.3,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,11,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,9.4,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60B,Birch,11.6,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,18.5,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,20.1,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,18.6,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,19.5,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,23.6,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,30.4,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,19.2,EW
NC,Old Park Wood,Mature,SE-EWNC-2030-OLDP,SE-EWNC-2030-OLDP 10-60A,Sweet chestnut,21,EW
