SiteID,Type,Latin.name,h.Code,Age,Development_stage,Tree.dens,Tree.dbh.mean,Tree.dbh.sd,Area,Near.BL,BL.3000,ToW.2000,Seminat_exc_wood_prop.500
WT4688,PL,Geum urbanum,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Heracleum sphondylium,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Phleum pratense,Non-woodland,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Poa trivialis,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Ranunculus repens,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Rubus fruticosus,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Rumex obtusifolius,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Silene dioica,Specialist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Stellaria holostea,Specialist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Taraxacum,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Trifolium repens,Non-woodland,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Ulex europaeus,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4688,PL,Urtica dioica,Generalist,15,Stand initiation,863,13.6,5.1,31.89,701,0.086629355,0.029583633,0.023763999
WT4691,PL,Agrostis stolonifera,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Anthoxanthum odoratum,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Anthriscus sylvestris,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Bromus hordeaceus,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Centaurea nigra,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Chamerion angustifolium,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Cirsium arvense,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Dactylis glomerata,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Dryopteris dilatata,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Epilobium tetragonum,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Equisetum arvense,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Festuca rubra,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Galium aparine,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Geranium dissectum,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Geum urbanum,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Hedera helix,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Heracleum sphondylium,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Holcus lanatus,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Hyacinthoides non-scripta,Specialist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Lolium perenne,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Phleum pratense,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Plantago lanceolata,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Poa trivialis,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Ranunculus repens,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Rubus fruticosus,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Silene dioica,Specialist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Stachys sylvatica,Specialist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Taraxacum,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Urtica dioica,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Veronica chamaedrys,Generalist,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Vicia sativa,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4691,PL,Vicia tetrasperma,Non-woodland,15,Stand initiation,4063,10.8,2.9,29.09,26,0.126943606,0.137005987,0
WT4832,PL,Agrostis stolonifera,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Anthriscus sylvestris,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Arrhenatherum elatius,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Bellis perennis,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Chamerion angustifolium,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Dactylis glomerata,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Deschampsia cespitosa,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Festuca pratensis,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Festuca rubra,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Galium aparine,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Heracleum sphondylium,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Holcus lanatus,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Hyacinthoides non-scripta,Specialist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Juncus inflexus,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Lotus corniculatus,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Plantago lanceolata,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Polystichum setiferum,Specialist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Potentilla anserina,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Ranunculus acris,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Ranunculus repens,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Ranunculus sardous,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Rubus fruticosus,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Rumex obtusifolius,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Senecio jacobaea,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Silene dioica,Specialist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Stachys sylvatica,Specialist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Stellaria holostea,Specialist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Taraxacum,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Trifolium repens,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Triticum aestivum,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Urtica dioica,Generalist,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4832,PL,Vicia sativa,Non-woodland,11,Stand initiation,2957,11.3,3.3,7.22,398,0.044016887,0.064281382,0
WT4945,PL,Agrimonia eupatoria,Non-woodland,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Agrostis stolonifera,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Anthriscus sylvestris,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Arrhenatherum elatius,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Bromus hordeaceus,Non-woodland,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Chamerion angustifolium,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Festuca pratensis,Non-woodland,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Galium aparine,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Geum urbanum,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Glechoma hederacea,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Heracleum sphondylium,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Holcus lanatus,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Lamium purpureum,Non-woodland,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Phleum pratense,Non-woodland,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Poa annua,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Poa trivialis,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Pteridium aquilinum,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Ranunculus repens,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Rosa canina agg.,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Rubus fruticosus,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Rumex obtusifolius,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Rumex sanguineus,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Taraxacum,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Trifolium repens,Non-woodland,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Urtica dioica,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4945,PL,Veronica chamaedrys,Generalist,12,Stand initiation,4037,11.8,2.2,5.67,355,0.02559004,0.235705703,0
WT4975,PL,Aegopodium podagraria,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Agrostis stolonifera,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Alopecurus pratensis,Non-woodland,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Anisantha sterilis,Non-woodland,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Anthriscus sylvestris,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Dactylis glomerata,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Daucus carota,Non-woodland,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Deschampsia cespitosa,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Epilobium ciliatum,Non-woodland,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Festuca rubra,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Galium aparine,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Geum urbanum,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Heracleum sphondylium,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Hyacinthoides non-scripta,Specialist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Lamium album,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Myosotis arvensis,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Narcissus pseudonarcissus,Specialist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Phleum pratense,Non-woodland,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Poa trivialis,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Ranunculus ficaria,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Ranunculus repens,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Rubus fruticosus,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Rumex obtusifolius,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Rumex sanguineus,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Silene dioica,Specialist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Stellaria media,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Taraxacum,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT4975,PL,Urtica dioica,Generalist,12,Stand initiation,1439,14,3.2,2.53,1573,0.01444993,0.075689285,0
WT5163,PL,Alopecurus myosuroides,Non-woodland,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Anthoxanthum odoratum,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Anthriscus sylvestris,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Bromus hordeaceus,Non-woodland,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Chamerion angustifolium,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Dactylis glomerata,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Deschampsia cespitosa,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Dryopteris dilatata,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Epilobium ciliatum,Non-woodland,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Galium aparine,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Glechoma hederacea,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Heracleum sphondylium,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Hyacinthoides non-scripta,Specialist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Lolium perenne,Non-woodland,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Myosotis arvensis,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Phleum pratense,Non-woodland,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Plantago lanceolata,Non-woodland,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Poa trivialis,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Primula vulgaris,Specialist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Ranunculus ficaria,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Ranunculus repens,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Rubus fruticosus,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Rumex acetosa,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Rumex obtusifolius,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Rumex sanguineus,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Silene dioica,Specialist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Taraxacum,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5163,PL,Urtica dioica,Generalist,12,Stand initiation,1432,10.8,2.8,5.44,24,0.105343799,0.061624375,0
WT5210,PL,Agrostis stolonifera,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Anisantha sterilis,Non-woodland,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Anthriscus sylvestris,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Cirsium vulgare,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Digitalis purpurea,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Epilobium ciliatum,Non-woodland,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Equisetum arvense,Non-woodland,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Galium aparine,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Geum urbanum,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Glechoma hederacea,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Heracleum sphondylium,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Hyacinthoides non-scripta,Specialist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Ranunculus repens,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Rubus fruticosus,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Rumex obtusifolius,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Rumex sanguineus,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Senecio jacobaea,Non-woodland,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Taraxacum,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5210,PL,Urtica dioica,Generalist,10,Stand initiation,2988,12,3.1,7.03,65,0.013325336,0.075353524,0
WT5226,PL,Agrostis stolonifera,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Anisantha sterilis,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Chamerion angustifolium,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Cirsium arvense,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Cirsium vulgare,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Dactylis glomerata,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Dactylorhiza fuchsii,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Dryopteris filix-mas,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Epilobium tetragonum,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Equisetum arvense,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Festuca rubra,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Galium aparine,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Geranium pusillum,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Geum urbanum,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Holcus lanatus,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Leontodon hispidus,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Lolium perenne,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Myosotis arvensis,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Ophioglossum vulgatum,Specialist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Phleum pratense,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Picris echioides,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Prunella vulgaris,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Ranunculus repens,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Rosa canina agg.,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Rubus fruticosus,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Senecio jacobaea,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Stellaria media,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Taraxacum,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Trifolium hybridum,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Veronica chamaedrys,Generalist,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Vicia sativa,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5226,PL,Vicia tetrasperma,Non-woodland,10,Stand initiation,1157,12.64,5.38,3.667684006,50.23456202,0.028301275,0.11966689,0
WT5231,PL,Alopecurus pratensis,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Anthoxanthum odoratum,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Anthriscus sylvestris,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Arrhenatherum elatius,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Carex pendula,Specialist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Cirsium arvense,Non-woodland,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
WT5231,PL,Dactylis glomerata,Generalist,11,Stand initiation,2546,12.2,4.3,3.42,13,0.068550845,0.086265991,0
