Source,Type,Site,ID,plotID,Species,dbh
FTC,Mature,MG,MG_M1,MGMature115,NA,0
FTC,Mature,MG,MG_M2,MGMature2330,Quercus sp.,68.7
FTC,Mature,MG,MG_M2,MGMature2330,Prunus spinosa,7.4
FTC,Mature,MG,MG_M2,MGMature2330,Prunus spinosa,8.1
FTC,Mature,MG,MG_M2,MGMature2330,Sambucus nigra,9.5
FTC,Mature,MG,MG_M2,MGMature2330,Quercus sp.,63.5
FTC,Mature,MG,MG_M2,MGMature2555,Quercus sp.,62.8
FTC,Mature,MG,MG_M2,MGMature2655,Quercus sp.,57.5
FTC,Mature,MG,MG_M2,MGMature2430,Quercus sp.,73
FTC,Mature,MG,MG_M2,MGMature225,Quercus sp.,64.9
FTC,Mature,MG,MG_M2,MGMature225,Prunus spinosa,8.6
FTC,Mature,MG,MG_M2,MGMature225,Prunus spinosa,10.5
FTC,Mature,MG,MG_M2,MGMature225,Sambucus nigra,8.7
FTC,Mature,MG,MG_M2,MGMature225,Sambucus nigra,12.9
FTC,Mature,MG,MG_M2,MGMature225,Corylus avellana,11.1
FTC,Mature,MG,MG_M2,MGMature225,Corylus avellana,8.9
FTC,Mature,MG,MG_M2,MGMature225,Corylus avellana,9
FTC,Mature,MG,MG_M2,MGMature225,Corylus avellana,8
FTC,Mature,MG,MG_M2,MGMature225,Crataegus monogyna,12.6
FTC,Mature,MG,MG_M2,MGMature225,Crataegus monogyna,7.9
FTC,Mature,MG,MG_M2,MGMature225,Crataegus monogyna,11.5
FTC,Mature,MG,MG_M2,MGMature225,Prunus spinosa,18.1
FTC,Mature,MG,MG_M2,MGMature215,Sambucus nigra,12.8
FTC,Mature,MG,MG_M2,MGMature215,Prunus spinosa,12.3
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,17.1
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,13.9
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,8.5
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,8.4
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,12.1
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,11.8
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,10.9
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,15.3
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,14.2
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,11.5
FTC,Mature,MG,MG_M3,MGMature325,Sambucus nigra,8
FTC,Mature,MG,MG_M3,MGMature325,Sambucus nigra,9
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,19.8
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,13.2
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,11.9
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,11.9
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,9.9
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,8.5
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,11.1
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,9.3
FTC,Mature,MG,MG_M3,MGMature325,Crataegus monogyna,13.1
FTC,Mature,MG,MG_M3,MGMature3330,Crataegus monogyna,9.5
FTC,Mature,MG,MG_M3,MGMature3330,Crataegus monogyna,17.5
FTC,Mature,MG,MG_M3,MGMature3330,Crataegus monogyna,16.8
FTC,Mature,MG,MG_M3,MGMature3330,Crataegus monogyna,13.6
FTC,Mature,MG,MG_M3,MGMature3330,Crataegus monogyna,17.2
FTC,Mature,MG,MG_M3,MGMature3330,Crataegus monogyna,16.5
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,15.8
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,17.2
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,8.1
FTC,Mature,MG,MG_M3,MGMature315,Crataegus monogyna,13.2
FTC,Mature,MG,MG_M3,MGMature315,Crataegus monogyna,18.8
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,11.7
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,7.5
FTC,Mature,MG,MG_M3,MGMature315,Crataegus monogyna,10.9
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,7.6
FTC,Mature,MG,MG_M3,MGMature315,Sambucus nigra,7.1
FTC,Mature,MG,MG_M3,MGMature315,Crataegus monogyna,13
FTC,Mature,MG,MG_M3,MGMature315,Crataegus monogyna,14.1
FTC,Mature,MG,MG_M3,MGMature315,Crataegus monogyna,14.6
FTC,Mature,MG,MG_M3,MGMature3430,Sambucus nigra,7.5
FTC,Mature,MG,MG_M3,MGMature3430,Crataegus monogyna,9.4
FTC,Mature,MG,MG_M3,MGMature3430,Crataegus monogyna,14.1
FTC,Mature,MG,MG_M3,MGMature3430,Crataegus monogyna,11.8
FTC,Mature,MG,MG_M3,MGMature3430,Crataegus monogyna,17.2
FTC,Mature,MG,MG_M3,MGMature3430,Sambucus nigra,8.8
FTC,Mature,MG,MG_M3,MGMature3430,Crataegus monogyna,18.9
FTC,Mature,MG,MG_M3,MGMature3430,Crataegus monogyna,22.2
FTC,Mature,MG,MG_M3,MGMature3430,Sambucus nigra,13.2
FTC,Mature,MG,MG_M4,MGMature425,Castanea sativa,10.6
FTC,Mature,MG,MG_M4,MGMature425,Castanea sativa,16
FTC,Mature,MG,MG_M4,MGMature425,Sambucus nigra,7.2
FTC,Mature,MG,MG_M4,MGMature425,Sambucus nigra,7.6
FTC,Mature,MG,MG_M4,MGMature425,Quercus sp.,128.5
FTC,Mature,MG,MG_M4,MGMature4430,Quercus sp.,21.5
FTC,Mature,MG,MG_M4,MGMature4430,Quercus sp.,21.5
FTC,Mature,MG,MG_M4,MGMature4430,Quercus sp.,16.4
FTC,Mature,MG,MG_M4,MGMature4430,Quercus sp.,18.2
FTC,Mature,MG,MG_M4,MGMature4430,Fraxinus excelsior,28.6
FTC,Mature,MG,MG_M4,MGMature4430,Quercus sp.,10.8
FTC,Mature,MG,MG_M4,MGMature4430,Quercus sp.,18.1
FTC,Mature,MG,MG_M4,MGMature4430,Fraxinus excelsior,23.1
FTC,Mature,MG,MG_M4,MGMature4430,Fraxinus excelsior,19.2
FTC,Mature,MG,MG_M4,MGMature4330,Pinopsida,15.6
FTC,Mature,MG,MG_M4,MGMature4330,Quercus sp.,26.2
FTC,Mature,MG,MG_M4,MGMature4330,Castanea sativa,20.8
FTC,Mature,MG,MG_M4,MGMature4330,Castanea sativa,27.9
FTC,Mature,MG,MG_M4,MGMature4330,Castanea sativa,17.9
FTC,Mature,MG,MG_M4,MGMature4330,Castanea sativa,21.5
FTC,Mature,MG,MG_M4,MGMature4330,Castanea sativa,27.6
FTC,Mature,MG,MG_M4,MGMature4330,Castanea sativa,20.6
FTC,Mature,MG,MG_M4,MGMature415,Pinopsida,21
FTC,Mature,MG,MG_M4,MGMature415,Corylus avellana,7.7
FTC,Mature,MG,MG_M4,MGMature415,Corylus avellana,7.6
FTC,Mature,MG,MG_M4,MGMature415,Corylus avellana,7.7
FTC,Mature,MG,MG_M4,MGMature415,Corylus avellana,8
FTC,Mature,MG,MG_M4,MGMature415,Corylus avellana,12.1
FTC,Mature,MG,MG_M4,MGMature415,Salix sp.,7.3
FTC,Mature,MG,MG_M4,MGMature415,Salix sp.,9.1
FTC,Mature,MG,MG_M4,MGMature415,Salix sp.,7.4
FTC,Mature,MG,MG_M4,MGMature415,Quercus sp.,15.8
FTC,Mature,MG,MG_M4,MGMature415,Quercus sp.,26.9
FTC,Mature,MG,MG_M4,MGMature415,Quercus sp.,12.5
FTC,Mature,MG,MG_M4,MGMature415,Quercus sp.,8.3
FTC,Mature,MG,MG_M4,MGMature415,Quercus sp.,19.6
FTC,PL,MG,MG_P1,MGPL1655,Betula sp.,16.1
FTC,PL,MG,MG_P1,MGPL1555,Quercus sp.,7.4
FTC,PL,MG,MG_P1,MGPL1555,Tilia sp.,8.6
FTC,PL,MG,MG_P1,MGPL1330,Quercus sp.,7.6
FTC,PL,MG,MG_P1,MGPL1330,Tilia sp.,8.2
FTC,PL,MG,MG_P1,MGPL1330,Tilia sp.,7.1
FTC,PL,MG,MG_P1,MGPL1430,Quercus sp.,9
FTC,PL,MG,MG_P1,MGPL1430,Quercus sp.,7.2
FTC,PL,MG,MG_P1,MGPL1430,Quercus sp.,7.3
FTC,PL,MG,MG_P1,MGPL1430,Betula sp.,8
FTC,PL,MG,MG_P1,MGPL1430,Quercus sp.,7.6
FTC,PL,MG,MG_P1,MGPL1430,Quercus sp.,8.3
FTC,PL,MG,MG_P1,MGPL1430,Betula sp.,11.1
FTC,PL,MG,MG_P1,MGPL125,NA,0
FTC,PL,MG,MG_P1,MGPL115,Quercus sp.,7.5
FTC,PL,MG,MG_P1,MGPL115,Quercus sp.,8.7
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,8.2
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,10.8
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,9.5
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,12.2
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,8.4
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,7.7
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,13.3
FTC,PL,MG,MG_P1,MGPL2655,Quercus sp.,7.1
FTC,PL,MG,MG_P1,MGPL2655,Poplus sp.,21.1
FTC,PL,MG,MG_P1,MGPL2655,Carpinus betulus,7.3
FTC,PL,MG,MG_P1,MGPL2655,Carpinus betulus,11.9
FTC,PL,MG,MG_P1,MGPL2555,Quercus sp.,12.9
FTC,PL,MG,MG_P1,MGPL2555,Quercus sp.,7.9
FTC,PL,MG,MG_P1,MGPL2430,Salix sp.,15.2
FTC,PL,MG,MG_P1,MGPL2430,Salix sp.,13.7
FTC,PL,MG,MG_P1,MGPL2430,Salix sp.,13.7
FTC,PL,MG,MG_P1,MGPL2430,Salix sp.,12.7
FTC,PL,MG,MG_P1,MGPL2430,Salix sp.,10.2
FTC,PL,MG,MG_P1,MGPL2330,Salix sp.,8
FTC,PL,MG,MG_P1,MGPL2330,Salix sp.,7
FTC,PL,MG,MG_P1,MGPL2330,Salix sp.,7.4
FTC,PL,MG,MG_P1,MGPL2330,Salix sp.,27.1
FTC,PL,MG,MG_P1,MGPL2330,Salix sp.,7.1
FTC,PL,MG,MG_P1,MGPL2330,Salix sp.,14.8
FTC,PL,MG,MG_P1,MGPL215,NA,0
FTC,PL,MG,MG_P1,MGPL225,NA,0
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,20.4
FTC,Mature,SH,SH_M1,SHMature115,Salix sp.,7.1
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,10.4
FTC,Mature,SH,SH_M1,SHMature115,Salix sp.,11.8
FTC,Mature,SH,SH_M1,SHMature115,Salix sp.,11.7
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,10
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,11.8
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,9.6
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,8.1
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,10
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,9.3
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,8.6
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,9.6
FTC,Mature,SH,SH_M1,SHMature115,Salix sp.,7.7
FTC,Mature,SH,SH_M1,SHMature115,Betula sp.,12.8
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,11.2
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,9.4
FTC,Mature,SH,SH_M1,SHMature115,Salix sp.,8.5
FTC,Mature,SH,SH_M1,SHMature115,Crataegus monogyna,11.2
FTC,Mature,SH,SH_M1,SHMature115,Fraxinus excelsior,31.5
FTC,Mature,SH,SH_M1,SHMature125,Prunus spinosa,11.1
FTC,Mature,SH,SH_M1,SHMature125,Prunus spinosa,14.3
FTC,Mature,SH,SH_M1,SHMature125,Crataegus monogyna,19.6
FTC,Mature,SH,SH_M1,SHMature125,Crataegus monogyna,19.4
FTC,Mature,SH,SH_M1,SHMature125,Salix sp.,11.3
FTC,Mature,SH,SH_M1,SHMature125,Crataegus monogyna,13
FTC,Mature,SH,SH_M1,SHMature125,Crataegus monogyna,20.9
FTC,Mature,SH,SH_M1,SHMature125,Pinopsida,48.3
FTC,Mature,SH,SH_M1,SHMature1330,Prunus sp.,33.2
FTC,Mature,SH,SH_M1,SHMature1330,Betula sp.,15.2
FTC,Mature,SH,SH_M1,SHMature1330,Betula sp.,20
FTC,Mature,SH,SH_M1,SHMature1330,Betula sp.,14.8
FTC,Mature,SH,SH_M1,SHMature1330,Sorbus aucuparia,14.4
FTC,Mature,SH,SH_M1,SHMature1330,Sorbus aucuparia,12.8
FTC,Mature,SH,SH_M1,SHMature1330,Sorbus aucuparia,12.1
FTC,Mature,SH,SH_M1,SHMature1330,Sorbus aucuparia,16.6
FTC,Mature,SH,SH_M1,SHMature1330,Betula sp.,28.1
FTC,Mature,SH,SH_M1,SHMature1330,Acer campestre,15.4
FTC,Mature,SH,SH_M1,SHMature1330,Sorbus aucuparia,12.3
FTC,Mature,SH,SH_M1,SHMature1330,Salix sp.,38
FTC,Mature,SH,SH_M1,SHMature1430,Quercus sp.,7.3
FTC,Mature,SH,SH_M1,SHMature1430,Salix sp.,26.8
FTC,Mature,SH,SH_M1,SHMature1430,Salix sp.,28.8
FTC,Mature,SH,SH_M1,SHMature1430,Quercus sp.,10.6
FTC,Mature,SH,SH_M1,SHMature1430,Fraxinus excelsior,14.2
FTC,Mature,SH,SH_M1,SHMature1430,Fraxinus excelsior,17.8
FTC,Mature,SH,SH_M1,SHMature1430,Betula sp.,22.1
FTC,Mature,SH,SH_M1,SHMature1430,Ilex aquifolium,8.1
FTC,Mature,SH,SH_M1,SHMature1430,Ilex aquifolium,9.3
FTC,Mature,SH,SH_M1,SHMature1430,Ilex aquifolium,11.7
FTC,Mature,SH,SH_M1,SHMature1430,Betula sp.,10
FTC,Mature,SH,SH_M1,SHMature1430,Ilex aquifolium,8.6
FTC,Mature,SH,SH_M1,SHMature1430,Ilex aquifolium,7.4
FTC,Mature,SH,SH_M1,SHMature1555,Betula sp.,18.8
FTC,Mature,SH,SH_M1,SHMature1555,Corylus avellana,8.5
FTC,Mature,SH,SH_M1,SHMature1555,Corylus avellana,7
FTC,Mature,SH,SH_M1,SHMature1555,Quercus sp.,11.4
FTC,Mature,SH,SH_M1,SHMature1555,Prunus sp.,23.8
FTC,Mature,SH,SH_M1,SHMature1555,Prunus sp.,28
FTC,Mature,SH,SH_M1,SHMature1555,Quercus sp.,7.5
FTC,Mature,SH,SH_M1,SHMature1555,Quercus sp.,11.4
FTC,Mature,SH,SH_M1,SHMature1555,Ilex aquifolium,9.7
FTC,Mature,SH,SH_M1,SHMature1555,Salix sp.,47.8
FTC,Mature,SH,SH_M1,SHMature1555,Ilex aquifolium,12.7
FTC,Mature,SH,SH_M1,SHMature1555,Ilex aquifolium,7.6
FTC,Mature,SH,SH_M1,SHMature1555,Betula sp.,14.9
FTC,Mature,SH,SH_M1,SHMature1655,Fraxinus excelsior,7.3
FTC,Mature,SH,SH_M1,SHMature1655,Betula sp.,14.8
FTC,Mature,SH,SH_M1,SHMature1655,Fraxinus excelsior,9.5
FTC,Mature,SH,SH_M1,SHMature1655,Fraxinus excelsior,13.3
FTC,Mature,SH,SH_M1,SHMature1655,Crataegus monogyna,8.4
FTC,Mature,SH,SH_M1,SHMature1655,Crataegus monogyna,8
FTC,Mature,SH,SH_M1,SHMature1655,Betula sp.,20.3
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,16.5
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,27.8
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,34.1
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,33.3
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,30.2
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,26.1
FTC,Mature,SH,SH_M2,SHMature2555,Betula sp.,42
FTC,Mature,SH,SH_M2,SHMature2655,Quercus sp.,46.2
FTC,Mature,SH,SH_M2,SHMature2655,Crataegus monogyna,7.3
FTC,Mature,SH,SH_M2,SHMature2430,Ilex aquifolium,8.8
FTC,Mature,SH,SH_M2,SHMature2430,Ilex aquifolium,7.2
FTC,Mature,SH,SH_M2,SHMature2430,Corylus avellana,7.8
FTC,Mature,SH,SH_M2,SHMature2430,Crataegus monogyna,19.4
FTC,Mature,SH,SH_M2,SHMature2430,Fraxinus excelsior,27.2
FTC,Mature,SH,SH_M2,SHMature2430,Fraxinus excelsior,22
FTC,Mature,SH,SH_M2,SHMature2430,Fraxinus excelsior,8.3
FTC,Mature,SH,SH_M2,SHMature2430,Ilex aquifolium,14.1
FTC,Mature,SH,SH_M2,SHMature2430,Ilex aquifolium,7.5
FTC,Mature,SH,SH_M2,SHMature2430,Ilex aquifolium,8
FTC,Mature,SH,SH_M2,SHMature215,Acer campestre,7
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,17.1
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,11.5
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,11.4
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,25
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,7
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,28.1
FTC,Mature,SH,SH_M2,SHMature215,Crataegus monogyna,24.5
FTC,Mature,SH,SH_M2,SHMature215,Acer campestre,63.2
FTC,Mature,SH,SH_M2,SHMature225,Quercus sp.,61.6
FTC,Mature,SH,SH_M2,SHMature225,Fraxinus excelsior,27.9
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,13.4
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,14.2
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,29.3
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,18.8
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,11.2
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,9.2
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,7
FTC,Mature,SH,SH_M2,SHMature225,Crataegus monogyna,20
FTC,Mature,SH,SH_M2,SHMature2330,Ilex aquifolium,8.5
FTC,Mature,SH,SH_M2,SHMature2330,Ilex aquifolium,7.5
FTC,Mature,SH,SH_M2,SHMature2330,Quercus sp.,76.3
FTC,Mature,SH,SH_M2,SHMature2330,Betula sp.,27.3
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,16.5
FTC,PL,SH,SH_P1,SHPL115,Alnus glutinosa,8.3
FTC,PL,SH,SH_P1,SHPL115,Alnus glutinosa,12.8
FTC,PL,SH,SH_P1,SHPL115,Alnus glutinosa,8.2
FTC,PL,SH,SH_P1,SHPL115,Alnus glutinosa,15.2
FTC,PL,SH,SH_P1,SHPL115,Quercus sp.,11.2
FTC,PL,SH,SH_P1,SHPL115,Quercus sp.,9.8
FTC,PL,SH,SH_P1,SHPL115,Quercus sp.,11.4
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,16.7
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,9.4
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,17.1
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,22.4
FTC,PL,SH,SH_P1,SHPL115,Quercus sp.,7.6
FTC,PL,SH,SH_P1,SHPL115,Alnus glutinosa,11.3
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,17.9
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,14
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,14.1
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,12.8
FTC,PL,SH,SH_P1,SHPL115,Salix sp.,15.4
FTC,PL,SH,SH_P1,SHPL125,Salix sp.,11.6
FTC,PL,SH,SH_P1,SHPL125,Salix sp.,10.5
FTC,PL,SH,SH_P1,SHPL125,Salix sp.,14.9
FTC,PL,SH,SH_P1,SHPL125,Fraxinus excelsior,12.2
FTC,PL,SH,SH_P1,SHPL125,Fraxinus excelsior,15.6
FTC,PL,SH,SH_P1,SHPL1330,Acer campestre,7.9
FTC,PL,SH,SH_P1,SHPL1330,Acer campestre,7
FTC,PL,SH,SH_P1,SHPL1330,Fraxinus excelsior,8.7
FTC,PL,SH,SH_P1,SHPL1330,Fraxinus excelsior,8.2
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,14.5
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,10.2
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,15.6
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,14.5
FTC,PL,SH,SH_P1,SHPL1330,Fraxinus excelsior,7.1
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,18.3
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,12.4
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,9.6
FTC,PL,SH,SH_P1,SHPL1330,Quercus sp.,8.5
FTC,PL,SH,SH_P1,SHPL1330,Fraxinus excelsior,18.6
FTC,PL,SH,SH_P1,SHPL1430,Alnus glutinosa,9.6
FTC,PL,SH,SH_P1,SHPL1430,Alnus glutinosa,15.9
FTC,PL,SH,SH_P1,SHPL1430,Quercus sp.,14.3
FTC,PL,SH,SH_P1,SHPL1430,Quercus sp.,15.1
FTC,PL,SH,SH_P1,SHPL1430,Quercus sp.,12.6
FTC,PL,SH,SH_P1,SHPL1430,Quercus sp.,12.1
FTC,PL,SH,SH_P1,SHPL1430,Fraxinus excelsior,17.9
FTC,PL,SH,SH_P1,SHPL1430,Fraxinus excelsior,11.1
FTC,PL,SH,SH_P1,SHPL1430,Quercus sp.,10.7
FTC,PL,SH,SH_P1,SHPL1430,Quercus sp.,12.9
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,11.7
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,9.6
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,7.7
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,7.5
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,9.3
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,17.2
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,8.2
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,9.6
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,10.3
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,10.7
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,13.8
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,15.1
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,9.8
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,12.9
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,9.3
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,9.6
FTC,PL,SH,SH_P1,SHPL1555,Quercus sp.,10.3
FTC,PL,SH,SH_P1,SHPL1555,Prunus sp.,8.3
FTC,PL,SH,SH_P1,SHPL1655,Fraxinus excelsior,10.1
FTC,PL,SH,SH_P1,SHPL1655,Fraxinus excelsior,10.3
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,14
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,12.4
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,12.4
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,17.6
FTC,PL,SH,SH_P1,SHPL1655,Quercus sp.,14.3
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,14.1
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,7.8
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,10
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,8.2
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,18.2
FTC,PL,SH,SH_P1,SHPL1655,Alnus glutinosa,10
FTC,PL,SH,SH_P1,SHPL1655,Fraxinus excelsior,11.8
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,12.5
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,9.6
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,7.2
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,13.7
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,11
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,10.4
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,12.5
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,13
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,8
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,11.3
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,10.8
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,8.8
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,11.1
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,12.3
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,9.8
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,7.8
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,8.4
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,13.9
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,15.2
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,8.3
FTC,PL,SH,SH_P1,SHPL225,Betula sp.,7.7
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,7.7
FTC,PL,SH,SH_P1,SHPL225,Salix sp.,17.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,18.7
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,17.4
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,9
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,7.2
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,8.7
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,20.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,7.1
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,12.4
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,10.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,12.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,7.4
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,9
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,9.1
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,10.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,10.6
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,9.8
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,8.1
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,12.6
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,11.1
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,11.8
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,11.7
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,12.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,8.7
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,11.3
FTC,PL,SH,SH_P1,SHPL2430,Salix sp.,10.3
