Source,Type,Site,ID,plotID,treeNumber,Species,Latin.name,h.Code,Tree
FTC,PL,FL,FL_P1,FLPL25260,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,PL,FL,FL_P1,FLPL25260,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,FL,FL_P1,FLPL25260,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,PL,FL,FL_P1,FLPL25260,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,FL,FL_P1,FLPL25260,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,FL,FL_P1,FLPL25260,,Field forget-me-not,Myosotis arvensis,Generalist,0
FTC,PL,FL,FL_P1,FLPL25260,,Common vetch,Vicia sativa,Non-woodland,0
FTC,PL,FL,FL_P1,FLPL25260,,Sweet chestnut,Castanea sativa,Non-woodland,1
FTC,PL,FL,FL_P1,FLPL26150,,Ash,Fraxinus excelsior,Non-woodland,1
FTC,PL,FL,FL_P1,FLPL26260,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,HF,HF_M1,HFMature16150,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,HF,HF_M1,HFMature16150,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature16260,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature15150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature15260,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,HF,HF_M1,HFMature13125,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature13235,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature14125,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature14235,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M1,HFMature1210,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,HF,HF_M1,HFMature12210,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,HF,HF_M1,HFMature1110,,Ivy,Hedera helix,Generalist,0
FTC,Mature,HF,HF_M1,HFMature1110,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,HF,HF_M1,HFMature11210,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature26150,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,HF,HF_M2,HFMature26150,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,HF,HF_M2,HFMature26260,,Agrimony,Agrimonia eupatoria,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature26260,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature26260,,Ribwort plantain,Plantago lanceolata,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature25150,,Common vetch,Vicia sativa,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature25150,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature25150,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25150,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,HF,HF_M2,HFMature25260,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,HF,HF_M2,HFMature25260,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature25260,,Tufted vetch,Vicia cracca,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature25260,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature23125,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,HF,HF_M2,HFMature23125,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,HF,HF_M2,HFMature23125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature23235,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature23235,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,HF,HF_M2,HFMature23235,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,Mature,HF,HF_M2,HFMature23235,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature2110,,Wild angelica,Angelica sylvestris,Generalist,0
FTC,Mature,HF,HF_M2,HFMature2110,,Ramsons,Allium ursinum,Specialist,0
FTC,Mature,HF,HF_M2,HFMature2110,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,HF,HF_M2,HFMature21210,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature21210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,HF,HF_M2,HFMature21210,,Hawthorn,Crataegus monogyna,Non-woodland,1
FTC,Mature,HF,HF_M2,HFMature24125,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24125,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature24125,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Germander speedwell,Veronica chamaedrys,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Pendulous sedge,Carex pendula,Specialist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature2210,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,HF,HF_M2,HFMature2210,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature22210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,HF,HF_M2,HFMature22210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,HF,HF_M2,HFMature2110,,Common vetch,Vicia sativa,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature2110,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,HF,HF_M2,HFMature2110,,Rough meadow grass,Poa trivalis,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature2110,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature21210,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,Mature,HF,HF_M2,HFMature21210,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature21210,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,HF,HF_M2,HFMature21210,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,HF,HF_M2,HFMature21210,,Germander speedwell,Veronica chamaedrys,Generalist,0
FTC,Mature,HF,HF_M2,HFMature21210,,Common vetch,Vicia sativa,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature2210,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,HF,HF_M2,HFMature2210,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature2210,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature22210,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,HF,HF_M2,HFMature22210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,HF,HF_M2,HFMature22210,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,HF,HF_M2,HFMature22210,,Square-stalked willowherb,Epilobium tetragonum,Generalist,0
FTC,Mature,HF,HF_M2,HFMature22210,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,HF,HF_M2,HFMature22210,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,HF,HF_M2,HFMature23125,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature23125,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,HF,HF_M2,HFMature23125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature23125,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,HF,HF_M2,HFMature23125,,Red campion,Silene dioica,Specialist,0
FTC,Mature,HF,HF_M2,HFMature23235,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,HF,HF_M2,HFMature23235,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,HF,HF_M2,HFMature23235,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature23235,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature24125,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature24235,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Wild angelica,Angelica sylvestris,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,HF,HF_M2,HFMature24235,,Ribwort plantain,Plantago lanceolata,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature24235,,Foxglove,Digitalis purpurea,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25150,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25150,,Heath speedwell,Veronica officinalis,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25150,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,HF,HF_M2,HFMature25150,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25150,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25260,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25260,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature25260,,Common chickweed,Stellaria media,Generalist,0
FTC,Mature,HF,HF_M2,HFMature25260,,Yellow archangel,Lamium galeobdolon,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature26150,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,HF,HF_M2,HFMature26150,,Sweet chestnut,Castanea sativa,Non-woodland,1
FTC,Mature,HF,HF_M2,HFMature26150,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,Mature,HF,HF_M2,HFMature26150,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,HF,HF_M2,HFMature26150,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,Mature,HF,HF_M2,HFMature26260,,Fern,Pteridium sp.,Non-woodland,0
FTC,Mature,HF,HF_M2,HFMature26260,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,HF,HF_M3,HFMature34125,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,HF,HF_M3,HFMature34235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,HF,HF_M3,HFMature34235,,Honeysuckle,Lonicera periclymenum,Specialist,0
FTC,Mature,HF,HF_M3,HFMature33125,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,HF,HF_M3,HFMature33235,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,HF,HF_M3,HFMature33235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,HF,HF_M3,HFMature3210,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,HF,HF_M3,HFMature3210,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,HF,HF_M3,HFMature3210,,Ivy,Hedera helix,Generalist,0
FTC,Mature,HF,HF_M3,HFMature32210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,HF,HF_M3,HFMature3110,,Ivy,Hedera helix,Generalist,0
FTC,Mature,HF,HF_M3,HFMature3110,,Primrose,Primula vulgaris,Specialist,0
FTC,Mature,HF,HF_M3,HFMature3110,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M3,HFMature31210,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,HF,HF_M4,HFMature46150,,Unknown seedling,,Non-woodland,1
FTC,Mature,HF,HF_M4,HFMature46150,,Dogs mercury,Mercurialis perennis,Specialist,0
FTC,Mature,HF,HF_M4,HFMature46260,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature45150,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature45260,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,HF,HF_M4,HFMature43125,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature43235,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature44125,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature44235,,Hornbeam seedling,Carpinus betulus,Non-woodland,1
FTC,Mature,HF,HF_M4,HFMature4210,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature42210,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,Mature,HF,HF_M4,HFMature4110,,N/A,NA,Non-woodland,0
FTC,Mature,HF,HF_M4,HFMature41210,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL1110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,PL,HF,HF_P1,HFPL11210,,Hoary willowherb,Epilobium parviflorum,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL1210,,Early purple orchid,Orchis mascula,Specialist,0
FTC,PL,HF,HF_P1,HFPL1210,,Dog rose,Rosa canina,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL1210,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,HF,HF_P1,HFPL1210,,Wood speedwell,Veronica montana,Specialist,0
FTC,PL,HF,HF_P1,HFPL12210,,Meadow buttercup,Ranunculus acris,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL14125,,Ivy,Hedera helix,Generalist,0
FTC,PL,HF,HF_P1,HFPL14235,,Common vetch,Vicia sativa,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL14235,,Oak seedling,Quercus sp.,Non-woodland,1
FTC,PL,HF,HF_P1,HFPL14235,,Creeping thistle,Cirsium arvense,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL14235,,Creeping buttercup,Ranunculus repens,Generalist,0
FTC,PL,HF,HF_P1,HFPL14235,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,PL,HF,HF_P1,HFPL14235,,Black bryony,Tamus communis,Specialist,0
FTC,PL,HF,HF_P1,HFPL14235,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,PL,HF,HF_P1,HFPL13125,,Stickyweed,Galium aparine,Generalist,0
FTC,PL,HF,HF_P1,HFPL13125,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL13125,,Dog rose,Rosa canina,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL13125,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL13125,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL13235,,Dog rose,Rosa canina,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL13235,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,PL,HF,HF_P1,HFPL13235,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,PL,HF,HF_P1,HFPL16150,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,PL,HF,HF_P1,HFPL16150,,Common vetch,Vicia sativa,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL16150,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,PL,HF,HF_P1,HFPL16150,,Fern,Pteridium sp.,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL16150,,Ivy,Hedera helix,Generalist,0
FTC,PL,HF,HF_P1,HFPL16260,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,PL,HF,HF_P1,HFPL16260,,Rumex,Rumex sp.,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL16260,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,PL,HF,HF_P1,HFPL15150,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,PL,HF,HF_P1,HFPL15150,,Oak seedling,Quercus sp.,Non-woodland,1
FTC,PL,HF,HF_P1,HFPL15260,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,PL,HF,HF_P1,HFPL15260,,Creeping bent,Agrostis stolonifera,Generalist,0
FTC,PL,HF,HF_P1,HFPL15260,,Agrimony,Agrimonia eupatoria,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature1110,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature1110,,Broad-leaved willowherb,Epilobium montanum,Generalist,0
FTC,Mature,LB,LB_M1,LBMature1110,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature1110,,Wood speedwell,Veronica montana,Specialist,0
FTC,Mature,LB,LB_M1,LBMature1110,,Wood anemone,Anemonoides nemorosa,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature11210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M1,LBMature1210,,Perennial ryegrass,Lolium perenne,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature1210,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature1210,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature1210,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,LB,LB_M1,LBMature12210,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature12210,,Enchanters nightshade,Circaea lutetiana,Generalist,0
FTC,Mature,LB,LB_M1,LBMature12210,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,LB,LB_M1,LBMature12210,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M1,LBMature13125,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,LB,LB_M1,LBMature13125,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature13125,,Herb robert,Geranium robertianum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature13235,,Woodruff,Galium odoratum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature13235,,Field maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,LB,LB_M1,LBMature14125,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature14235,,Wild strawberry,Fragaria vesca,Specialist,0
FTC,Mature,LB,LB_M1,LBMature15150,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature15260,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,LB,LB_M1,LBMature16150,,Perennial ryegrass,Lolium perenne,Non-woodland,0
FTC,Mature,LB,LB_M1,LBMature16150,,Bluebell,Hyacinthoides non-scripta,Specialist,0
FTC,Mature,LB,LB_M1,LBMature16260,,Field maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,LB,LB_M1,LBMature16260,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M1,LBMature16260,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,LB,LB_M1,LBMature16260,,Lords and ladies,Arum maculatum,Specialist,0
FTC,Mature,LB,LB_M1,LBMature16260,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M2,LBMature2110,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,LB,LB_M2,LBMature2110,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,LB,LB_M2,LBMature21210,,Bracken,Pteridium aquilinum,Generalist,0
FTC,Mature,LB,LB_M2,LBMature21210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M2,LBMature21210,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M2,LBMature2210,,Greater stitchwort,Stellaria holostea,Specialist,0
FTC,Mature,LB,LB_M2,LBMature22210,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,LB,LB_M2,LBMature23125,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M2,LBMature23125,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M2,LBMature23125,,Red dead nettle,Lamium purpureum,Non-woodland,0
FTC,Mature,LB,LB_M2,LBMature23125,,Wood sorrel,Oxalis acetosella,Specialist,0
FTC,Mature,LB,LB_M2,LBMature23125,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M2,LBMature24125,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M2,LBMature24135,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M2,LBMature25150,,Foxglove,Digitalis purpurea,Generalist,0
FTC,Mature,LB,LB_M2,LBMature25150,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M2,LBMature25260,,Foxglove,Digitalis purpurea,Generalist,0
FTC,Mature,LB,LB_M2,LBMature25260,,Yorkshire fog,Holcus lanatus,Generalist,0
FTC,Mature,LB,LB_M2,LBMature26150,,Bracken,Pteridium aquilinum,Generalist,0
FTC,Mature,LB,LB_M2,LBMature26150,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M2,LBMature26150,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M2,LBMature26260,,Soft rush,Juncus effusus,Generalist,0
FTC,Mature,LB,LB_M2,LBMature26260,,Unknown seedling,,Non-woodland,1
FTC,Mature,LB,LB_M2,LBMature26260,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,LB,LB_M2,LBMature26260,,Maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,LB,LB_M3,LBMature3110,,Common vetch,Vicia sativa,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature3110,,White clover,Trifolium repens,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature3110,,Selfheal,Prunella vulgaris,Generalist,0
FTC,Mature,LB,LB_M3,LBMature3110,,Greater birds foot trefoil,Lotus pedunculatus,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature3110,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,LB,LB_M3,LBMature3110,,Ash seedling,Fraxinus excelsior,Non-woodland,1
FTC,Mature,LB,LB_M3,LBMature31210,,Golden ragwort,Senecio sp.,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature31210,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature31210,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature3210,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature32210,,False brome,Brachypodium sylvaticum,Specialist,0
FTC,Mature,LB,LB_M3,LBMature32210,,Dandelion,Taraxacum sp.,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature32210,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature32210,,Tufted hairgrass,Deschampsia cespitosa,Generalist,0
FTC,Mature,LB,LB_M3,LBMature33125,,Horsetail,Equisetum arvense,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature33125,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature33235,,Field maple seedling,Acer campestre,Non-woodland,1
FTC,Mature,LB,LB_M3,LBMature33235,,Moss,Bryophyta ,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature34125,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,LB,LB_M3,LBMature34235,,Tufted hairgrass,Deschampsia cespitosa,Generalist,0
FTC,Mature,LB,LB_M3,LBMature34235,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature34235,,Ivy,Hedera helix,Generalist,0
FTC,Mature,LB,LB_M3,LBMature35150,,Unknown seedling,,Non-woodland,1
FTC,Mature,LB,LB_M3,LBMature35260,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature36150,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature36260,,Lesser celandine,Ficaria verna,Non-woodland,0
FTC,Mature,LB,LB_M3,LBMature36260,,Primrose,Primula vulgaris,Specialist,0
FTC,Mature,LB,LB_M3,LBMature36260,,Moschatel,Adoxa moschatellina,Specialist,0
FTC,Mature,LB,LB_M3,LBMature36260,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,Mature,LB,LB_M4,LBMature4110,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,LB,LB_M4,LBMature41210,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,LB,LB_M4,LBMature41210,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M4,LBMature4210,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,LB,LB_M4,LBMature42210,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M4,LBMature42210,,N/A,NA,Non-woodland,0
FTC,Mature,LB,LB_M4,LBMature43125,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M4,LBMature43235,,Cocks foot,Dactylis glomerata,Generalist,0
FTC,Mature,LB,LB_M4,LBMature43235,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,Mature,LB,LB_M4,LBMature43235,,Nipplewort,Lapsana communis,Generalist,0
FTC,Mature,LB,LB_M4,LBMature43235,,Holly seedling,Ilex aquifolium,Non-woodland,1
FTC,Mature,LB,LB_M4,LBMature44125,,Wood sedge,Carex sylvatica,Specialist,0
FTC,Mature,LB,LB_M4,LBMature44125,,Rumex,Rumex sp.,Non-woodland,0
FTC,Mature,LB,LB_M4,LBMature44125,,Yew seedling,Taxus baccata,Non-woodland,1
FTC,Mature,LB,LB_M4,LBMature44235,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,LB,LB_M4,LBMature44235,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M4,LBMature45150,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M4,LBMature45150,,Hairy brome,Bromopsis ramosa,Specialist,0
FTC,Mature,LB,LB_M4,LBMature45150,,Cow parsley,Anthriscus sylvestris,Generalist,0
FTC,Mature,LB,LB_M4,LBMature45150,,Ground ivy,Glechoma hederacea,Generalist,0
FTC,Mature,LB,LB_M4,LBMature45260,,Wood avens,Geum urbanum,Generalist,0
FTC,Mature,LB,LB_M4,LBMature46150,,Stinging nettle,Urtica dioica,Generalist,0
FTC,Mature,LB,LB_M4,LBMature46150,,Common chickweed,Stellaria media,Generalist,0
FTC,Mature,LB,LB_M4,LBMature46150,,Stickyweed,Galium aparine,Generalist,0
FTC,Mature,LB,LB_M4,LBMature46150,,Hawthorn seedling,Crataegus monogyna,Non-woodland,1
FTC,PL,LB,LB_P1,LBPL2110,,Bramble,Rubus fruiticosus,Non-woodland,0
FTC,PL,LB,LB_P1,LBPL21210,,Golden ragwort,Senecio sp.,Non-woodland,0
