"","level","site_id","area","perim","para"
"4170","patch","EA-EWPL-6000-WIL4",9e-04,14,1.55555555555556
"4171","patch","EA-EWPL-6000-WIL4",8e-04,16,2
"4172","patch","EA-EWPL-6000-WIL4",6e-04,12,2
"4173","patch","EA-EWPL-6000-WIL4",6e-04,10,1.66666666666667
"4174","patch","EA-EWPL-6000-WIL4",0.0147,74,0.503401360544218
"4175","patch","EA-EWPL-6000-WIL4",0.0014,16,1.14285714285714
"4176","patch","EA-EWPL-6000-WIL4",0.0036,28,0.777777777777778
"4177","patch","EA-EWPL-6000-WIL4",0.0012,16,1.33333333333333
"4178","patch","EA-EWPL-6000-WIL4",0.0048,42,0.875
"4179","patch","EA-EWPL-6000-WIL4",0.0029,24,0.827586206896552
"4180","patch","EA-EWPL-6000-WIL4",0.0042,34,0.809523809523809
"4181","patch","EA-EWPL-6000-WIL4",0.0018,20,1.11111111111111
"4182","patch","EA-EWPL-6000-WIL4",0.0097,60,0.618556701030928
"4183","patch","EA-EWPL-6000-WIL4",6e-04,12,2
"4184","patch","EA-EWPL-6000-WIL4",0.001,14,1.4
"4185","patch","EA-EWPL-6000-WIL4",0.0197,118,0.598984771573604
"4186","patch","EA-EWPL-6000-WIL4",0.0053,42,0.792452830188679
"4187","patch","EA-EWPL-6000-WIL4",0.0063,40,0.634920634920635
"4188","patch","EA-EWPL-6000-WIL4",0.0025,36,1.44
"4189","patch","EA-EWPL-6000-WIL4",0.0083,54,0.650602409638554
"4190","patch","EA-EWPL-6000-WIL4",6e-04,10,1.66666666666667
"4191","patch","EA-EWPL-6000-WIL4",8e-04,14,1.75
"4192","patch","EA-EWPL-6000-WIL4",0.0091,62,0.681318681318681
"4193","patch","EA-EWPL-6000-WIL4",0.0012,16,1.33333333333333
"4194","patch","EA-EWPL-6000-WIL4",0.0112,78,0.696428571428571
"4195","patch","EA-EWPL-6000-WIL4",0.0011,18,1.63636363636364
"4196","patch","EA-EWPL-6000-WIL4",0.0014,18,1.28571428571429
"4197","patch","EA-EWPL-6000-WIL4",0.0056,52,0.928571428571429
"4198","patch","EA-EWPL-6000-WIL4",9e-04,14,1.55555555555556
"4199","patch","EA-EWPL-6000-WIL4",0.0178,84,0.471910112359551
"4200","patch","EA-EWPL-6000-WIL4",0.0026,22,0.846153846153846
"4201","patch","EA-EWPL-6000-WIL4",6e-04,12,2
"4202","patch","EA-EWPL-6000-WIL4",0.006,38,0.633333333333333
"4203","patch","EA-EWPL-6000-WIL4",0.0021,22,1.04761904761905
"4204","patch","EA-EWPL-6000-WIL4",0.0012,16,1.33333333333333
"4205","patch","EA-EWPL-6000-WIL4",0.0095,70,0.736842105263158
"4206","patch","EA-EWPL-6000-WIL4",7e-04,12,1.71428571428571
"4207","patch","EA-EWPL-6000-WIL4",0.0114,88,0.771929824561403
"4208","patch","EA-EWPL-6000-WIL4",0.0043,64,1.48837209302326
"4209","patch","EA-EWPL-6000-WIL4",0.0015,20,1.33333333333333
"4210","patch","EA-EWPL-6000-WIL4",0.0014,18,1.28571428571429
"4211","patch","EA-EWPL-6000-WIL4",0.0048,48,1
"4212","patch","EA-EWPL-6000-WIL4",8e-04,14,1.75
"4213","patch","EA-EWPL-6000-WIL4",0.0011,16,1.45454545454545
"4214","patch","EA-EWPL-6000-WIL4",0.0011,16,1.45454545454545
"4215","patch","EA-EWPL-6000-WIL4",0.0015,18,1.2
"4216","patch","EA-EWPL-6000-WIL4",9e-04,14,1.55555555555556
"4217","patch","EA-NC-0510-ARG2",10.4716,2162,0.0206463195691203
"4218","patch","EA-NC-1020-HIGH",1.6343,1066,0.0652267025637888
"4219","patch","EA-NC-1020-LOSH",0.864,2102,0.243287037037037
"4220","patch","EA-NC-1020-LOSH",0.0685,250,0.364963503649635
"4221","patch","EA-NC-1020-LOSH",0.0216,144,0.666666666666667
"4222","patch","EA-NC-1020-LOSH",0.0015,22,1.46666666666667
"4223","patch","EA-NC-1020-LOSH",5e-04,12,2.4
"4224","patch","EA-NC-1020-LOSH",0.0041,50,1.21951219512195
"4225","patch","EA-NC-1020-LOSH",0.0048,46,0.958333333333333
"4226","patch","EA-NC-1020-LOSH",0.0019,20,1.05263157894737
"4227","patch","EA-NC-1020-LOSH",5e-04,10,2
"4228","patch","EA-NC-1020-LOSH",0.0447,164,0.366890380313199
"4229","patch","EA-NC-1020-LOSH",7e-04,12,1.71428571428571
"4230","patch","EA-NC-1020-LOSH",0.0021,26,1.23809523809524
"4231","patch","EA-NC-1020-LOSH",0.0037,30,0.810810810810811
"4232","patch","EA-NC-1020-LOSH",0.0014,18,1.28571428571429
"4233","patch","EA-NC-1020-LOSH",0.0012,16,1.33333333333333
"4234","patch","EA-NC-1020-LOSH",0.0053,42,0.792452830188679
"4235","patch","EA-NC-1020-LOSH",7e-04,12,1.71428571428571
"4236","patch","EA-NC-1020-LOSH",6e-04,12,2
"4237","patch","EA-NC-1020-LOSH",0.0107,62,0.579439252336449
"4238","patch","EA-NC-1020-LOSH",5e-04,12,2.4
"4239","patch","EA-NC-1020-LOSH",0.0023,24,1.04347826086957
"4240","patch","EA-NC-1020-LOSH",9e-04,14,1.55555555555556
"4241","patch","EA-NC-1020-LOSH",6e-04,12,2
"4242","patch","EA-NC-1020-SUGL",9.1307,2946,0.0322647770707613
"4243","patch","EA-NC-1020-SUGL",3e-04,10,3.33333333333333
"4244","patch","EA-NC-1020-SUGL",2e-04,6,3
"4245","patch","EA-NC-1020-SUGL",1e-04,4,4
"4246","patch","EA-NC-1020-SUGL",1e-04,4,4
"4247","patch","EA-NC-1020-SUGL",1e-04,4,4
"4248","patch","EA-NC-1020-SUGL",1e-04,4,4
"4249","patch","EA-NC-1020-SUGL",1e-04,4,4
"4250","patch","EA-NC-1020-SUGL",2e-04,6,3
"4251","patch","EA-NC-1020-SUGL",1e-04,4,4
"4252","patch","EA-NC-1020-SUGL",4e-04,12,3
"4253","patch","EA-NC-1020-SUGL",5e-04,14,2.8
"4254","patch","EA-NC-1020-SUGL",1e-04,4,4
"4255","patch","EA-NC-1020-SUGL",2e-04,6,3
"4256","patch","EA-NC-1020-SUGL",4e-04,12,3
"4257","patch","EA-NC-1020-SUGL",1e-04,4,4
"4258","patch","EA-NC-1020-SUGL",1e-04,4,4
"4259","patch","EA-NC-1020-SUGL",1e-04,4,4
"4260","patch","EA-NC-1020-SUGL",2e-04,6,3
"4261","patch","EA-NC-1020-SUGL",1e-04,4,4
"4262","patch","EA-NC-1020-SUGL",0.0012,16,1.33333333333333
"4263","patch","EA-NC-1020-SUGL",0.0029,48,1.6551724137931
"4264","patch","EA-NC-1020-SUGL",0.0013,32,2.46153846153846
"4265","patch","EA-NC-1020-SUGL",7e-04,18,2.57142857142857
"4266","patch","EA-NC-1020-SUGL",0.0011,16,1.45454545454545
"4267","patch","EA-NC-1020-SUGL",5e-04,10,2
"4268","patch","EA-NC-1020-SUGL",9e-04,14,1.55555555555556
"4269","patch","EA-NC-1020-SUGL",9e-04,14,1.55555555555556
"4270","patch","EA-NC-1020-SUGL",0.0017,22,1.29411764705882
"4271","patch","EA-NC-1020-SUGL",5e-04,10,2
"4272","patch","EA-NC-2030-ARG1",3e-04,8,2.66666666666667
"4273","patch","EA-NC-2030-ARG1",0.0085,60,0.705882352941177
"4274","patch","EA-NC-2030-ARG1",9e-04,16,1.77777777777778
"4275","patch","EA-NC-2030-ARG1",0.0021,38,1.80952380952381
"4276","patch","EA-NC-2030-ARG1",4e-04,12,3
"4277","patch","EA-NC-2030-ARG1",14.8553,9434,0.0635059541039225
"4278","patch","EA-NC-2030-ARG1",5e-04,12,2.4
"4279","patch","EA-NC-2030-ARG1",8e-04,16,2
"4280","patch","EA-NC-2030-ARG1",0.0016,22,1.375
"4281","patch","EA-NC-2030-ARG1",8e-04,14,1.75
"4282","patch","EA-NC-2030-ARG1",5e-04,12,2.4
"4283","patch","EA-NC-2030-ARG1",0.004,36,0.9
"4284","patch","EA-NC-2030-ARG1",0.0115,64,0.556521739130435
"4285","patch","EA-NC-2030-ARG1",9e-04,14,1.55555555555556
"4286","patch","EA-NC-2030-ARG1",0.0011,16,1.45454545454545
"4287","patch","EA-NC-2030-ARG1",5e-04,12,2.4
"4288","patch","EA-NC-2030-ARG1",0.0013,18,1.38461538461538
"4289","patch","EA-NC-2030-ARG1",0.0013,16,1.23076923076923
"4290","patch","EA-NC-2030-ARG1",6e-04,12,2
"4291","patch","EA-NC-2030-ARG1",0.0011,16,1.45454545454545
"4292","patch","EA-NC-2030-ARG1",0.001,16,1.6
"4293","patch","EA-NC-2030-ARG1",5e-04,10,2
"4294","patch","EA-NC-2030-ARG1",0.0011,16,1.45454545454545
"4295","patch","EA-NC-2030-ARG1",0.0014,20,1.42857142857143
"4296","patch","EA-NC-2030-ARG1",6e-04,12,2
"4297","patch","EA-NC-2030-ARG1",0.0021,22,1.04761904761905
"4298","patch","EA-NC-2030-WIL2",4e-04,10,2.5
"4299","patch","EA-NC-2030-WIL2",1.3018,2172,0.166845905669074
"4300","patch","EA-NC-2030-WIL2",1e-04,4,4
"4301","patch","EA-NC-2030-WIL2",6e-04,12,2
"4302","patch","EA-NC-2030-WIL2",1e-04,4,4
"4303","patch","EA-NC-2030-WIL2",0.0012,18,1.5
"4304","patch","EA-NC-2030-WIL2",1e-04,4,4
"4305","patch","EA-NC-2030-WIL2",1e-04,4,4
"4306","patch","EA-NC-2030-WIL2",2e-04,6,3
"4307","patch","EA-NC-2030-WIL2",0.0302,154,0.509933774834437
"4308","patch","EA-NC-2030-WIL2",8e-04,14,1.75
"4309","patch","EA-NC-2030-WIL2",0.0135,66,0.488888888888889
"4310","patch","EA-NC-2030-WIL2",0.0011,14,1.27272727272727
"4311","patch","EA-NC-2030-WIL2",0.0074,50,0.675675675675676
"4312","patch","EA-NC-2030-WIL2",8e-04,14,1.75
"4313","patch","EA-NC-2030-WIL2",0.001,16,1.6
"4314","patch","EA-NC-2030-WIL2",0.0014,18,1.28571428571429
"4315","patch","EA-NC-2030-WIL2",0.0123,68,0.552845528455285
"4316","patch","EA-NC-2030-WIL2",5e-04,10,2
"4317","patch","EA-NC-2030-WIL2",0.0012,18,1.5
"4318","patch","EA-NC-2030-WIL2",6e-04,12,2
"4319","patch","EA-NC-2030-WIL2",0.0266,90,0.338345864661654
"4320","patch","EA-NC-2030-WIL2",0.0016,20,1.25
"4321","patch","EA-NC-2030-WIL2",5e-04,12,2.4
"4322","patch","EA-NC-3040-WIL3",9e-04,16,1.77777777777778
"4323","patch","EA-NC-3040-WIL3",1e-04,4,4
"4324","patch","EA-NC-3040-WIL3",0.0014,24,1.71428571428571
"4325","patch","EA-NC-3040-WIL3",8e-04,20,2.5
"4326","patch","EA-NC-3040-WIL3",4e-04,12,3
"4327","patch","EA-NC-3040-WIL3",0.0264,212,0.803030303030303
"4328","patch","EA-NC-3040-WIL3",0.0015,20,1.33333333333333
"4329","patch","EA-NC-3040-WIL3",6e-04,14,2.33333333333333
"4330","patch","EA-NC-3040-WIL3",0.001,14,1.4
"4331","patch","EA-NC-3040-WIL3",0.0025,28,1.12
"4332","patch","EA-NC-3040-WIL3",0.0213,134,0.629107981220657
"4333","patch","EA-NC-3040-WIL3",0.0023,26,1.1304347826087
"4334","patch","EA-NC-3040-WIL3",0.0012,18,1.5
"4335","patch","EA-NC-3040-WIL3",7e-04,14,2
"4336","patch","EA-NC-3040-WIL3",0.001,16,1.6
"4337","patch","EA-NC-3040-WIL3",6e-04,12,2
"4338","patch","EA-NC-3040-WIL3",6e-04,12,2
"4339","patch","EA-NC-3040-WIL3",5e-04,12,2.4
"4340","patch","EA-NC-3040-WIL3",0.019,104,0.547368421052632
"4341","patch","EA-NC-3040-WIL3",0.0016,18,1.125
"4342","patch","EA-NC-3040-WIL3",0.0015,18,1.2
"4343","patch","EA-NC-3040-WIL3",6e-04,12,2
"4344","patch","EA-NC-3040-WIL3",0.005,38,0.76
"4345","patch","EA-NC-3040-WIL3",6e-04,12,2
"4346","patch","EA-NC-3040-WIL3",0.0012,16,1.33333333333333
"4347","patch","EA-NC-3040-WIL3",0.0011,16,1.45454545454545
"4348","patch","EA-NC-3040-WIL3",0.0111,96,0.864864864864865
"4349","patch","EA-NC-3040-WIL3",0.0033,28,0.848484848484849
"4350","patch","EA-NC-3040-WIL3",0.0011,20,1.81818181818182
"4351","patch","EA-NC-3040-WIL3",0.0128,94,0.734375
"4352","patch","EA-NC-3040-WIL3",0.0011,16,1.45454545454545
"4353","patch","EA-NC-3040-WIL3",0.0075,46,0.613333333333333
"4354","patch","EA-NC-3040-WIL3",0.0032,32,1
"4355","patch","EA-NC-3040-WIL3",0.01,60,0.6
"4356","patch","EA-NC-3040-WIL3",0.0021,28,1.33333333333333
"4357","patch","EA-NC-3040-WIL3",0.0013,16,1.23076923076923
"4358","patch","EA-NC-3040-WIL3",0.0016,18,1.125
"4359","patch","EA-NC-3040-WIL3",0.0013,18,1.38461538461538
"4360","patch","EA-NC-3040-WIL3",0.0024,24,1
"4361","patch","EA-NC-3040-WIL3",5e-04,10,2
"4362","patch","EA-NC-3040-WIL3",0.0023,28,1.21739130434783
"4363","patch","EA-NC-3040-WIL3",0.0056,56,1
"4364","patch","EA-NC-6000-HAYL",0.0013,22,1.69230769230769
"4365","patch","EA-NC-6000-HAYL",0.0074,42,0.567567567567568
"4366","patch","EA-NC-6000-HAYL",0.0016,22,1.375
"4367","patch","EA-NC-6000-HAYL",0.0023,32,1.39130434782609
"4368","patch","EA-NC-6000-HAYL",0.0015,34,2.26666666666667
"4369","patch","EA-NC-6000-HAYL",1e-04,4,4
"4370","patch","EA-NC-6000-HAYL",7e-04,16,2.28571428571429
"4371","patch","EA-NC-6000-HAYL",0.0025,26,1.04
"4372","patch","EA-NC-6000-HAYL",5e-04,16,3.2
"4373","patch","EA-NC-6000-HAYL",0.0028,32,1.14285714285714
"4374","patch","EA-NC-6000-HAYL",0.0012,18,1.5
"4375","patch","EA-NC-6000-HAYL",8e-04,12,1.5
"4376","patch","EA-NC-6000-HAYL",0.0144,96,0.666666666666667
"4377","patch","EA-NC-6000-HAYL",1e-04,4,4
"4378","patch","EA-NC-6000-HAYL",0.0096,48,0.5
"4379","patch","EA-NC-6000-HAYL",7e-04,12,1.71428571428571
"4380","patch","EA-NC-6000-HAYL",0.0031,28,0.903225806451613
"4381","patch","EA-NC-6000-HAYL",0.0592,240,0.405405405405405
"4382","patch","EA-NC-6000-HAYL",0.0028,28,1
"4383","patch","EA-NC-6000-HAYL",0.0045,36,0.8
"4384","patch","EA-NC-6000-HAYL",0.0032,30,0.9375
"4385","patch","EA-NC-6000-WIL4",0.0016,24,1.5
"4386","patch","EA-NC-6000-WIL4",0.0029,30,1.03448275862069
"4387","patch","EA-NC-6000-WIL4",0.0015,18,1.2
"4388","patch","EA-NC-6000-WIL4",0.0035,32,0.914285714285714
"4389","patch","EA-NC-6000-WIL4",0.0023,26,1.1304347826087
"4390","patch","EA-NC-6000-WIL4",4e-04,12,3
"4391","patch","EA-NC-6000-WIL4",0.0018,20,1.11111111111111
"4392","patch","EA-NC-6000-WIL4",0.0014,16,1.14285714285714
"4393","patch","EA-NC-6000-WIL4",0.0048,40,0.833333333333333
"4394","patch","EA-PL-1020-HIGH",2e-04,6,3
"4395","patch","EA-PL-1020-HIGH",0.0016,28,1.75
"4396","patch","EA-PL-1020-HIGH",0.0102,64,0.627450980392157
"4397","patch","EA-PL-1020-HIGH",0.0021,26,1.23809523809524
"4398","patch","EA-PL-1020-HIGH",0.0048,38,0.791666666666667
"4399","patch","EA-PL-1020-HIGH",9e-04,14,1.55555555555556
"4400","patch","EA-PL-1020-HIGH",0.0042,34,0.809523809523809
"4401","patch","EA-PL-1020-LOSH",7e-04,14,2
"4402","patch","EA-PL-1020-LOSH",5e-04,12,2.4
"4403","patch","EA-PL-1020-LOSH",0.0074,70,0.945945945945946
"4404","patch","EA-PL-1020-LOSH",0.0049,32,0.653061224489796
"4405","patch","EA-PL-1020-LOSH",0.2563,876,0.34178696839641
"4406","patch","EA-PL-1020-LOSH",0.014,60,0.428571428571429
"4407","patch","EA-PL-1020-LOSH",0.034,156,0.458823529411765
"4408","patch","EA-PL-1020-LOSH",0.0242,162,0.669421487603306
"4409","patch","EA-PL-1020-LOSH",0.0095,62,0.652631578947368
"4410","patch","EA-PL-1020-LOSH",5e-04,10,2
"4411","patch","EA-PL-1020-LOSH",0.0037,30,0.810810810810811
"4412","patch","EA-PL-1020-SUGL",7.0136,1780,0.025379263145888
"4413","patch","EA-PL-1020-SUGL",1e-04,4,4
"4414","patch","EA-PL-1020-SUGL",1e-04,4,4
"4415","patch","EA-PL-1020-SUGL",2e-04,6,3
"4416","patch","EA-PL-2030-ARG1",3.4353,4392,0.127849096148808
"4417","patch","EA-PL-2030-ARG1",0.0023,28,1.21739130434783
"4418","patch","EA-PL-2030-ARG1",0.001,16,1.6
"4419","patch","EA-PL-2030-ARG1",1e-04,4,4
"4420","patch","EA-PL-2030-ARG1",8e-04,14,1.75
"4421","patch","EA-PL-2030-ARG1",0.0012,16,1.33333333333333
"4422","patch","EA-PL-2030-ARG1",8e-04,14,1.75
"4423","patch","EA-PL-2030-ARG1",0.001,14,1.4
"4424","patch","EA-PL-2030-ARG1",8e-04,14,1.75
"4425","patch","EA-PL-2030-ARG1",9e-04,14,1.55555555555556
"4426","patch","EA-PL-2030-ARG1",0.0044,42,0.954545454545455
"4427","patch","EA-PL-2030-ARG1",8e-04,14,1.75
"4428","patch","EA-PL-2030-ARG1",0.003,42,1.4
"4429","patch","EA-PL-2030-ARG1",0.0023,22,0.956521739130435
"4430","patch","EA-PL-3040-WIL3",0.0058,42,0.724137931034483
"4431","patch","EA-PL-3040-WIL3",0.0012,16,1.33333333333333
"4432","patch","EA-PL-6000-HAYL",0.0012,16,1.33333333333333
"4433","patch","EA-PL-6000-HAYL",9e-04,16,1.77777777777778
"4434","patch","EA-PL-6000-HAYL",0.0092,70,0.760869565217391
"4435","patch","EA-PL-6000-HAYL",0.0046,46,1
"4436","patch","EA-PL-6000-HAYL",5e-04,12,2.4
"4437","patch","EA-PL-6000-HAYL",5e-04,12,2.4
"4438","patch","EA-PL-6000-HAYL",0.0059,42,0.711864406779661
"4439","patch","EA-PL-6000-HAYL",0.0022,26,1.18181818181818
"4440","patch","EA-PL-6000-HAYL",0.0033,36,1.09090909090909
"4441","patch","EA-PL-6000-HAYL",7e-04,12,1.71428571428571
"4442","patch","EA-PL-6000-HAYL",0.0012,18,1.5
"4443","patch","EA-PL-6000-WIL4",0.014,98,0.7
"4444","patch","EA-PL-6000-WIL4",0.0035,34,0.971428571428571
"4445","patch","EA-PL-6000-WIL4",0.0043,38,0.883720930232558
"4446","patch","EA-PL-6000-WIL4",0.0023,30,1.30434782608696
"4447","patch","EA-PL-6000-WIL4",2e-04,6,3
"4448","patch","EA-PL-6000-WIL4",0.0023,24,1.04347826086957
"4449","patch","EA-PL-6000-WIL4",0.003,30,1
"4450","patch","EA-PL-6000-WIL4",9e-04,14,1.55555555555556
"4451","patch","EA-PL-6000-WIL4",0.0022,26,1.18181818181818
"4452","patch","EA-PL-6000-WIL4",0.0084,70,0.833333333333333
"4453","patch","EA-PL-6000-WIL4",0.0042,32,0.761904761904762
"4454","patch","EA-PL-6000-WIL4",0.0501,188,0.375249500998004
"4455","patch","EA-PL-6000-WIL4",5e-04,10,2
"4456","patch","EA-PL-6000-WIL4",0.0045,32,0.711111111111111
"4457","patch","EA-PL-6000-WIL4",0.0023,26,1.1304347826087
"4458","patch","EA-PL-6000-WIL4",0.0015,20,1.33333333333333
"4459","patch","EA-PL-6000-WIL4",0.008,50,0.625
"4460","patch","EA-PL-6000-WIL4",0.0059,48,0.813559322033898
"4461","patch","EA-PL-6000-WIL4",0.0396,204,0.515151515151515
"4462","patch","EA-PL-6000-WIL4",7e-04,12,1.71428571428571
"4463","patch","EA-PL-6000-WIL4",0.0013,16,1.23076923076923
"4464","patch","EA-PL-6000-WIL4",0.0049,52,1.06122448979592
"4465","patch","EA-PL-6000-WIL4",0.0017,20,1.17647058823529
"4466","patch","EA-PL-6000-WIL4",6e-04,12,2
"4467","patch","EA-PL-6000-WIL4",7e-04,14,2
"4468","patch","EA-PL-6000-WIL4",0.0046,38,0.826086956521739
"4469","patch","EA-PL-6000-WIL4",0.003,34,1.13333333333333
"4470","patch","EA-PL-6000-WIL4",0.0028,26,0.928571428571429
"4471","patch","EA-PL-6000-WIL4",0.0011,16,1.45454545454545
"4472","patch","EA-PL-6000-WIL4",0.0038,34,0.894736842105263
"4473","patch","EA-PL-6000-WIL4",0.0014,18,1.28571428571429
"4474","patch","EA-PL-6000-WIL4",0.0064,56,0.875
"4475","patch","EA-PL-6000-WIL4",5e-04,10,2
"4476","patch","EA-PL-6000-WIL4",0.003,38,1.26666666666667
"4477","patch","EA-PL-6000-WIL4",0.0124,96,0.774193548387097
"4478","patch","EA-PL-6000-WIL4",0.0065,58,0.892307692307692
"4479","patch","EA-PL-6000-WIL4",0.0039,34,0.871794871794872
"4480","patch","EA-PL-6000-WIL4",7e-04,12,1.71428571428571
"4481","patch","EA-PL-6000-WIL4",0.0025,24,0.96
"4482","patch","EA-PL-6000-WIL4",0.0045,42,0.933333333333333
"4483","patch","EA-PL-6000-WIL4",0.002,26,1.3
"4484","patch","EA-PL-6000-WIL4",6e-04,10,1.66666666666667
"4485","patch","EA-PL-6000-WIL4",0.0019,20,1.05263157894737
"4486","patch","EA-PL-6000-WIL4",0.0038,34,0.894736842105263
"4487","patch","EA-PL-6000-WIL4",8e-04,14,1.75
"4488","patch","EA-PL-6000-WIL4",0.0011,16,1.45454545454545
"4489","patch","EA-PL-6000-WIL4",0.0036,32,0.888888888888889
"4490","patch","EA-PL-6000-WIL4",7e-04,12,1.71428571428571
"4491","patch","EA-PL-6000-WIL4",0.0015,18,1.2
"4492","patch","EA-PL-6000-WIL4",0.0059,54,0.915254237288136
"4493","patch","EA-PL-6000-WIL4",0.0013,16,1.23076923076923
"4494","patch","EA-PL-6000-WIL4",0.0012,16,1.33333333333333
"4495","patch","EA-PL-6000-WIL4",7e-04,12,1.71428571428571
"4496","patch","EA-PL-6000-WIL4",0.0039,34,0.871794871794872
"4497","patch","EA-PL-6000-WIL4",0.001,16,1.6
"4498","patch","EA-PL-6000-WIL4",0.0019,24,1.26315789473684
"4499","patch","EA-PL-6000-WIL4",0.0015,18,1.2
"4500","patch","EA-PL-6000-WIL4",0.0025,26,1.04
"4501","patch","EA-PL-6000-WIL4",0.0011,16,1.45454545454545
"4502","patch","EA-PL-6000-WIL4",0.0153,76,0.496732026143791
"4503","patch","EA-PL-6000-WIL4",0.0017,18,1.05882352941176
"4504","patch","FF_M1",3e-04,10,3.33333333333333
"4505","patch","FF_M1",8e-04,24,3
"4506","patch","FF_M1",0.0017,24,1.41176470588235
"4507","patch","FF_M1",1e-04,4,4
"4508","patch","FF_M1",0.0015,30,2
"4509","patch","FF_M1",7e-04,20,2.85714285714286
"4510","patch","FF_M1",0.0027,34,1.25925925925926
"4511","patch","FF_M1",0.2987,536,0.179444258453298
"4512","patch","FF_M1",3e-04,8,2.66666666666667
"4513","patch","FF_M1",1e-04,4,4
"4514","patch","FF_M1",1e-04,4,4
"4515","patch","FF_M1",2e-04,6,3
"4516","patch","FF_M1",2e-04,6,3
"4517","patch","FF_M1",3e-04,8,2.66666666666667
"4518","patch","FF_M1",1e-04,4,4
"4519","patch","FF_M1",8e-04,16,2
"4520","patch","FF_M1",0.0045,70,1.55555555555556
"4521","patch","FF_M1",2e-04,6,3
"4522","patch","FF_M1",8e-04,18,2.25
"4523","patch","FF_M1",4e-04,10,2.5
"4524","patch","FF_M1",0.0041,68,1.65853658536585
"4525","patch","FF_M1",1e-04,4,4
"4526","patch","FF_M1",0.0054,52,0.962962962962963
"4527","patch","FF_M1",1e-04,4,4
"4528","patch","FF_M1",1e-04,4,4
"4529","patch","FF_M1",1e-04,4,4
"4530","patch","FF_M1",0.0015,24,1.6
"4531","patch","FF_M1",1e-04,4,4
"4532","patch","FF_M1",1e-04,4,4
"4533","patch","FF_M1",9e-04,22,2.44444444444444
"4534","patch","FF_M1",1e-04,4,4
"4535","patch","FF_M1",3e-04,8,2.66666666666667
"4536","patch","FF_M1",0.0027,36,1.33333333333333
"4537","patch","FF_M1",2e-04,6,3
"4538","patch","FF_M1",0.002,26,1.3
"4539","patch","FF_M1",3e-04,12,4
"4540","patch","FF_M1",4e-04,14,3.5
"4541","patch","FF_M1",1e-04,4,4
"4542","patch","FF_M1",0.0022,48,2.18181818181818
"4543","patch","FF_M1",0.0053,66,1.24528301886792
"4544","patch","FF_M1",0.0028,28,1
"4545","patch","FF_M1",0.003,44,1.46666666666667
"4546","patch","FF_M1",0.0046,38,0.826086956521739
"4547","patch","FF_M1",2e-04,8,4
"4548","patch","FF_M1",5e-04,12,2.4
"4549","patch","FF_M1",0.0011,16,1.45454545454545
"4550","patch","FF_M1",9e-04,14,1.55555555555556
"4551","patch","FF_M1",0.0034,28,0.823529411764706
"4552","patch","FF_M1",0.0023,22,0.956521739130435
"4553","patch","FF_M1",0.0013,16,1.23076923076923
"4554","patch","FF_M2",0.0015,22,1.46666666666667
"4555","patch","FF_M2",0.0014,32,2.28571428571429
"4556","patch","FF_M2",9e-04,16,1.77777777777778
"4557","patch","FF_M2",0.0065,68,1.04615384615385
"4558","patch","FF_M2",5e-04,16,3.2
"4559","patch","FF_M2",0.0057,48,0.842105263157895
"4560","patch","FF_M2",0.0048,44,0.916666666666667
"4561","patch","FF_M2",0.0012,20,1.66666666666667
"4562","patch","FF_M2",6e-04,16,2.66666666666667
"4563","patch","FF_M2",5e-04,14,2.8
"4564","patch","FF_M2",0.0031,32,1.03225806451613
"4565","patch","FF_M2",0.0025,28,1.12
"4566","patch","FF_M2",0.0014,18,1.28571428571429
"4567","patch","FF_M2",0.0074,48,0.648648648648649
"4568","patch","FF_M2",8e-04,14,1.75
"4569","patch","FF_P1",0.0015,24,1.6
"4570","patch","FF_P1",0.1726,694,0.402085747392816
"4571","patch","FF_P1",0.0294,192,0.653061224489796
"4572","patch","FF_P1",2e-04,6,3
"4573","patch","FF_P1",1e-04,4,4
"4574","patch","FF_P1",0.0037,48,1.2972972972973
"4575","patch","FF_P1",0.0055,54,0.981818181818182
"4576","patch","FF_P1",0.0016,18,1.125
"4577","patch","FF_P1",0.0039,36,0.923076923076923
"4578","patch","FF_P1",0.0018,22,1.22222222222222
"4579","patch","FF_P1",0.001,16,1.6
"4580","patch","FF_P1",0.0016,22,1.375
"4581","patch","FF_P1",0.0023,24,1.04347826086957
"4582","patch","FF_P1",0.0041,40,0.975609756097561
"4583","patch","FF_P1",6e-04,12,2
"4584","patch","FF_P1",0.0051,34,0.666666666666667
"4585","patch","FF_P1",8e-04,14,1.75
"4586","patch","FF_P1",0.0023,22,0.956521739130435
"4587","patch","FF_P1",7e-04,12,1.71428571428571
"4588","patch","FF_P1",5e-04,16,3.2
"4589","patch","FF_P1",0.0021,24,1.14285714285714
"4590","patch","FL_M1",0.0013,20,1.53846153846154
"4591","patch","FL_M1",0.0021,26,1.23809523809524
"4592","patch","FL_M1",0.0161,88,0.546583850931677
"4593","patch","FL_M1",0.0019,28,1.47368421052632
"4594","patch","FL_M1",0.03,196,0.653333333333333
"4595","patch","FL_M1",0.0024,30,1.25
"4596","patch","FL_M1",0.0321,180,0.560747663551402
"4597","patch","FL_M1",3e-04,8,2.66666666666667
"4598","patch","FL_M1",0.0034,38,1.11764705882353
"4599","patch","FL_M1",0.129,426,0.330232558139535
"4600","patch","FL_M1",0.0224,192,0.857142857142857
"4601","patch","FL_M1",0.013,86,0.661538461538462
"4602","patch","FL_M1",0.0012,22,1.83333333333333
